theme_id,theme_name,theme_category,theme_mechanism,seed_etfs,direct_categories,excluded_categories,candidate_rank_within_theme,ticker,company_name,candidate_role,beneficiary_type,initial_inclusion_method,api_retrievable,api_validation_priority,must_pass_alpha_trend_gates,fmp_seed_etf_holdings_endpoints,fmp_profile_endpoint,fmp_key_metrics_endpoint,fmp_ratios_endpoint,fmp_financial_statements_endpoints,massive_ticker_reference_endpoint,massive_daily_bars_endpoint_template,sec_submission_step,sec_companyfacts_step,openfigi_mapping_payload_hint,notes,created_date
T027,"Banks, Capital Markets & Exchanges",Financials / Capital Markets,"Rate cycles, credit conditions, capital-market activity, trading volumes, and index/data demand affect banks, brokers, asset managers, and exchanges.",XLF;KBE;KRE;IAI,banks; investment banks; asset managers; exchanges; financial data providers,fintech/payments unless separate fintech theme,7,SCHW,The Charles Schwab Corporation,Direct beneficiary,Brokerage / wealth,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=XLF;https://financialmodelingprep.com/stable/etf/holdings?symbol=KBE;https://financialmodelingprep.com/stable/etf/holdings?symbol=KRE;https://financialmodelingprep.com/stable/etf/holdings?symbol=IAI,https://financialmodelingprep.com/stable/profile?symbol=SCHW,https://financialmodelingprep.com/stable/key-metrics?symbol=SCHW,https://financialmodelingprep.com/stable/ratios?symbol=SCHW,https://financialmodelingprep.com/stable/income-statement?symbol=SCHW;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=SCHW;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=SCHW,https://api.massive.com/v3/reference/tickers/SCHW,https://api.massive.com/v2/aggs/ticker/SCHW/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""SCHW"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T027,"Banks, Capital Markets & Exchanges",Financials / Capital Markets,"Rate cycles, credit conditions, capital-market activity, trading volumes, and index/data demand affect banks, brokers, asset managers, and exchanges.",XLF;KBE;KRE;IAI,banks; investment banks; asset managers; exchanges; financial data providers,fintech/payments unless separate fintech theme,8,BLK,"BlackRock, Inc.",Direct beneficiary,Asset management,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=XLF;https://financialmodelingprep.com/stable/etf/holdings?symbol=KBE;https://financialmodelingprep.com/stable/etf/holdings?symbol=KRE;https://financialmodelingprep.com/stable/etf/holdings?symbol=IAI,https://financialmodelingprep.com/stable/profile?symbol=BLK,https://financialmodelingprep.com/stable/key-metrics?symbol=BLK,https://financialmodelingprep.com/stable/ratios?symbol=BLK,https://financialmodelingprep.com/stable/income-statement?symbol=BLK;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=BLK;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=BLK,https://api.massive.com/v3/reference/tickers/BLK,https://api.massive.com/v2/aggs/ticker/BLK/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""BLK"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T027,"Banks, Capital Markets & Exchanges",Financials / Capital Markets,"Rate cycles, credit conditions, capital-market activity, trading volumes, and index/data demand affect banks, brokers, asset managers, and exchanges.",XLF;KBE;KRE;IAI,banks; investment banks; asset managers; exchanges; financial data providers,fintech/payments unless separate fintech theme,9,SPGI,S&P Global Inc.,Direct beneficiary,Financial data / indexes,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=XLF;https://financialmodelingprep.com/stable/etf/holdings?symbol=KBE;https://financialmodelingprep.com/stable/etf/holdings?symbol=KRE;https://financialmodelingprep.com/stable/etf/holdings?symbol=IAI,https://financialmodelingprep.com/stable/profile?symbol=SPGI,https://financialmodelingprep.com/stable/key-metrics?symbol=SPGI,https://financialmodelingprep.com/stable/ratios?symbol=SPGI,https://financialmodelingprep.com/stable/income-statement?symbol=SPGI;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=SPGI;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=SPGI,https://api.massive.com/v3/reference/tickers/SPGI,https://api.massive.com/v2/aggs/ticker/SPGI/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""SPGI"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T027,"Banks, Capital Markets & Exchanges",Financials / Capital Markets,"Rate cycles, credit conditions, capital-market activity, trading volumes, and index/data demand affect banks, brokers, asset managers, and exchanges.",XLF;KBE;KRE;IAI,banks; investment banks; asset managers; exchanges; financial data providers,fintech/payments unless separate fintech theme,10,MCO,Moody's Corporation,Direct beneficiary,Ratings / data,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=XLF;https://financialmodelingprep.com/stable/etf/holdings?symbol=KBE;https://financialmodelingprep.com/stable/etf/holdings?symbol=KRE;https://financialmodelingprep.com/stable/etf/holdings?symbol=IAI,https://financialmodelingprep.com/stable/profile?symbol=MCO,https://financialmodelingprep.com/stable/key-metrics?symbol=MCO,https://financialmodelingprep.com/stable/ratios?symbol=MCO,https://financialmodelingprep.com/stable/income-statement?symbol=MCO;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=MCO;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=MCO,https://api.massive.com/v3/reference/tickers/MCO,https://api.massive.com/v2/aggs/ticker/MCO/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""MCO"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T027,"Banks, Capital Markets & Exchanges",Financials / Capital Markets,"Rate cycles, credit conditions, capital-market activity, trading volumes, and index/data demand affect banks, brokers, asset managers, and exchanges.",XLF;KBE;KRE;IAI,banks; investment banks; asset managers; exchanges; financial data providers,fintech/payments unless separate fintech theme,11,NDAQ,"Nasdaq, Inc.",Direct beneficiary,Exchange / data,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=XLF;https://financialmodelingprep.com/stable/etf/holdings?symbol=KBE;https://financialmodelingprep.com/stable/etf/holdings?symbol=KRE;https://financialmodelingprep.com/stable/etf/holdings?symbol=IAI,https://financialmodelingprep.com/stable/profile?symbol=NDAQ,https://financialmodelingprep.com/stable/key-metrics?symbol=NDAQ,https://financialmodelingprep.com/stable/ratios?symbol=NDAQ,https://financialmodelingprep.com/stable/income-statement?symbol=NDAQ;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=NDAQ;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=NDAQ,https://api.massive.com/v3/reference/tickers/NDAQ,https://api.massive.com/v2/aggs/ticker/NDAQ/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""NDAQ"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T027,"Banks, Capital Markets & Exchanges",Financials / Capital Markets,"Rate cycles, credit conditions, capital-market activity, trading volumes, and index/data demand affect banks, brokers, asset managers, and exchanges.",XLF;KBE;KRE;IAI,banks; investment banks; asset managers; exchanges; financial data providers,fintech/payments unless separate fintech theme,12,ICE,"Intercontinental Exchange, Inc.",Direct beneficiary,Exchange / data,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=XLF;https://financialmodelingprep.com/stable/etf/holdings?symbol=KBE;https://financialmodelingprep.com/stable/etf/holdings?symbol=KRE;https://financialmodelingprep.com/stable/etf/holdings?symbol=IAI,https://financialmodelingprep.com/stable/profile?symbol=ICE,https://financialmodelingprep.com/stable/key-metrics?symbol=ICE,https://financialmodelingprep.com/stable/ratios?symbol=ICE,https://financialmodelingprep.com/stable/income-statement?symbol=ICE;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=ICE;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=ICE,https://api.massive.com/v3/reference/tickers/ICE,https://api.massive.com/v2/aggs/ticker/ICE/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""ICE"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T027,"Banks, Capital Markets & Exchanges",Financials / Capital Markets,"Rate cycles, credit conditions, capital-market activity, trading volumes, and index/data demand affect banks, brokers, asset managers, and exchanges.",XLF;KBE;KRE;IAI,banks; investment banks; asset managers; exchanges; financial data providers,fintech/payments unless separate fintech theme,13,CME,CME Group Inc.,Direct beneficiary,Derivatives exchange,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=XLF;https://financialmodelingprep.com/stable/etf/holdings?symbol=KBE;https://financialmodelingprep.com/stable/etf/holdings?symbol=KRE;https://financialmodelingprep.com/stable/etf/holdings?symbol=IAI,https://financialmodelingprep.com/stable/profile?symbol=CME,https://financialmodelingprep.com/stable/key-metrics?symbol=CME,https://financialmodelingprep.com/stable/ratios?symbol=CME,https://financialmodelingprep.com/stable/income-statement?symbol=CME;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=CME;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=CME,https://api.massive.com/v3/reference/tickers/CME,https://api.massive.com/v2/aggs/ticker/CME/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""CME"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T028,Insurance & Reinsurance,Financials / Insurance,"Pricing cycles, catastrophe losses, reserve trends, investment income, and underwriting discipline drive insurers and reinsurers.",KIE;IAK;XLF,property/casualty insurance; life insurance; reinsurance; specialty insurance,banks and asset managers unless insurance revenue is material,1,CB,Chubb Limited,Direct beneficiary,Property/casualty insurance,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=KIE;https://financialmodelingprep.com/stable/etf/holdings?symbol=IAK;https://financialmodelingprep.com/stable/etf/holdings?symbol=XLF,https://financialmodelingprep.com/stable/profile?symbol=CB,https://financialmodelingprep.com/stable/key-metrics?symbol=CB,https://financialmodelingprep.com/stable/ratios?symbol=CB,https://financialmodelingprep.com/stable/income-statement?symbol=CB;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=CB;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=CB,https://api.massive.com/v3/reference/tickers/CB,https://api.massive.com/v2/aggs/ticker/CB/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""CB"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T028,Insurance & Reinsurance,Financials / Insurance,"Pricing cycles, catastrophe losses, reserve trends, investment income, and underwriting discipline drive insurers and reinsurers.",KIE;IAK;XLF,property/casualty insurance; life insurance; reinsurance; specialty insurance,banks and asset managers unless insurance revenue is material,2,TRV,"The Travelers Companies, Inc.",Direct beneficiary,Property/casualty insurance,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=KIE;https://financialmodelingprep.com/stable/etf/holdings?symbol=IAK;https://financialmodelingprep.com/stable/etf/holdings?symbol=XLF,https://financialmodelingprep.com/stable/profile?symbol=TRV,https://financialmodelingprep.com/stable/key-metrics?symbol=TRV,https://financialmodelingprep.com/stable/ratios?symbol=TRV,https://financialmodelingprep.com/stable/income-statement?symbol=TRV;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=TRV;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=TRV,https://api.massive.com/v3/reference/tickers/TRV,https://api.massive.com/v2/aggs/ticker/TRV/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""TRV"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T028,Insurance & Reinsurance,Financials / Insurance,"Pricing cycles, catastrophe losses, reserve trends, investment income, and underwriting discipline drive insurers and reinsurers.",KIE;IAK;XLF,property/casualty insurance; life insurance; reinsurance; specialty insurance,banks and asset managers unless insurance revenue is material,3,PGR,The Progressive Corporation,Direct beneficiary,Auto insurance,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=KIE;https://financialmodelingprep.com/stable/etf/holdings?symbol=IAK;https://financialmodelingprep.com/stable/etf/holdings?symbol=XLF,https://financialmodelingprep.com/stable/profile?symbol=PGR,https://financialmodelingprep.com/stable/key-metrics?symbol=PGR,https://financialmodelingprep.com/stable/ratios?symbol=PGR,https://financialmodelingprep.com/stable/income-statement?symbol=PGR;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=PGR;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=PGR,https://api.massive.com/v3/reference/tickers/PGR,https://api.massive.com/v2/aggs/ticker/PGR/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""PGR"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T028,Insurance & Reinsurance,Financials / Insurance,"Pricing cycles, catastrophe losses, reserve trends, investment income, and underwriting discipline drive insurers and reinsurers.",KIE;IAK;XLF,property/casualty insurance; life insurance; reinsurance; specialty insurance,banks and asset managers unless insurance revenue is material,4,ALL,The Allstate Corporation,Direct beneficiary,Personal lines insurance,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=KIE;https://financialmodelingprep.com/stable/etf/holdings?symbol=IAK;https://financialmodelingprep.com/stable/etf/holdings?symbol=XLF,https://financialmodelingprep.com/stable/profile?symbol=ALL,https://financialmodelingprep.com/stable/key-metrics?symbol=ALL,https://financialmodelingprep.com/stable/ratios?symbol=ALL,https://financialmodelingprep.com/stable/income-statement?symbol=ALL;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=ALL;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=ALL,https://api.massive.com/v3/reference/tickers/ALL,https://api.massive.com/v2/aggs/ticker/ALL/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""ALL"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T028,Insurance & Reinsurance,Financials / Insurance,"Pricing cycles, catastrophe losses, reserve trends, investment income, and underwriting discipline drive insurers and reinsurers.",KIE;IAK;XLF,property/casualty insurance; life insurance; reinsurance; specialty insurance,banks and asset managers unless insurance revenue is material,5,AIG,"American International Group, Inc.",Direct beneficiary,Insurance,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=KIE;https://financialmodelingprep.com/stable/etf/holdings?symbol=IAK;https://financialmodelingprep.com/stable/etf/holdings?symbol=XLF,https://financialmodelingprep.com/stable/profile?symbol=AIG,https://financialmodelingprep.com/stable/key-metrics?symbol=AIG,https://financialmodelingprep.com/stable/ratios?symbol=AIG,https://financialmodelingprep.com/stable/income-statement?symbol=AIG;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=AIG;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=AIG,https://api.massive.com/v3/reference/tickers/AIG,https://api.massive.com/v2/aggs/ticker/AIG/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""AIG"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T028,Insurance & Reinsurance,Financials / Insurance,"Pricing cycles, catastrophe losses, reserve trends, investment income, and underwriting discipline drive insurers and reinsurers.",KIE;IAK;XLF,property/casualty insurance; life insurance; reinsurance; specialty insurance,banks and asset managers unless insurance revenue is material,6,MET,"MetLife, Inc.",Direct beneficiary,Life insurance,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=KIE;https://financialmodelingprep.com/stable/etf/holdings?symbol=IAK;https://financialmodelingprep.com/stable/etf/holdings?symbol=XLF,https://financialmodelingprep.com/stable/profile?symbol=MET,https://financialmodelingprep.com/stable/key-metrics?symbol=MET,https://financialmodelingprep.com/stable/ratios?symbol=MET,https://financialmodelingprep.com/stable/income-statement?symbol=MET;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=MET;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=MET,https://api.massive.com/v3/reference/tickers/MET,https://api.massive.com/v2/aggs/ticker/MET/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""MET"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T028,Insurance & Reinsurance,Financials / Insurance,"Pricing cycles, catastrophe losses, reserve trends, investment income, and underwriting discipline drive insurers and reinsurers.",KIE;IAK;XLF,property/casualty insurance; life insurance; reinsurance; specialty insurance,banks and asset managers unless insurance revenue is material,7,PRU,"Prudential Financial, Inc.",Direct beneficiary,Life insurance,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=KIE;https://financialmodelingprep.com/stable/etf/holdings?symbol=IAK;https://financialmodelingprep.com/stable/etf/holdings?symbol=XLF,https://financialmodelingprep.com/stable/profile?symbol=PRU,https://financialmodelingprep.com/stable/key-metrics?symbol=PRU,https://financialmodelingprep.com/stable/ratios?symbol=PRU,https://financialmodelingprep.com/stable/income-statement?symbol=PRU;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=PRU;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=PRU,https://api.massive.com/v3/reference/tickers/PRU,https://api.massive.com/v2/aggs/ticker/PRU/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""PRU"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T028,Insurance & Reinsurance,Financials / Insurance,"Pricing cycles, catastrophe losses, reserve trends, investment income, and underwriting discipline drive insurers and reinsurers.",KIE;IAK;XLF,property/casualty insurance; life insurance; reinsurance; specialty insurance,banks and asset managers unless insurance revenue is material,8,ACGL,Arch Capital Group Ltd.,Direct beneficiary,Specialty insurance / reinsurance,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=KIE;https://financialmodelingprep.com/stable/etf/holdings?symbol=IAK;https://financialmodelingprep.com/stable/etf/holdings?symbol=XLF,https://financialmodelingprep.com/stable/profile?symbol=ACGL,https://financialmodelingprep.com/stable/key-metrics?symbol=ACGL,https://financialmodelingprep.com/stable/ratios?symbol=ACGL,https://financialmodelingprep.com/stable/income-statement?symbol=ACGL;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=ACGL;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=ACGL,https://api.massive.com/v3/reference/tickers/ACGL,https://api.massive.com/v2/aggs/ticker/ACGL/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""ACGL"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T028,Insurance & Reinsurance,Financials / Insurance,"Pricing cycles, catastrophe losses, reserve trends, investment income, and underwriting discipline drive insurers and reinsurers.",KIE;IAK;XLF,property/casualty insurance; life insurance; reinsurance; specialty insurance,banks and asset managers unless insurance revenue is material,9,RNR,RenaissanceRe Holdings Ltd.,Direct beneficiary,Reinsurance,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=KIE;https://financialmodelingprep.com/stable/etf/holdings?symbol=IAK;https://financialmodelingprep.com/stable/etf/holdings?symbol=XLF,https://financialmodelingprep.com/stable/profile?symbol=RNR,https://financialmodelingprep.com/stable/key-metrics?symbol=RNR,https://financialmodelingprep.com/stable/ratios?symbol=RNR,https://financialmodelingprep.com/stable/income-statement?symbol=RNR;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=RNR;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=RNR,https://api.massive.com/v3/reference/tickers/RNR,https://api.massive.com/v2/aggs/ticker/RNR/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""RNR"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T028,Insurance & Reinsurance,Financials / Insurance,"Pricing cycles, catastrophe losses, reserve trends, investment income, and underwriting discipline drive insurers and reinsurers.",KIE;IAK;XLF,property/casualty insurance; life insurance; reinsurance; specialty insurance,banks and asset managers unless insurance revenue is material,10,EG,"Everest Group, Ltd.",Direct beneficiary,Reinsurance,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=KIE;https://financialmodelingprep.com/stable/etf/holdings?symbol=IAK;https://financialmodelingprep.com/stable/etf/holdings?symbol=XLF,https://financialmodelingprep.com/stable/profile?symbol=EG,https://financialmodelingprep.com/stable/key-metrics?symbol=EG,https://financialmodelingprep.com/stable/ratios?symbol=EG,https://financialmodelingprep.com/stable/income-statement?symbol=EG;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=EG;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=EG,https://api.massive.com/v3/reference/tickers/EG,https://api.massive.com/v2/aggs/ticker/EG/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""EG"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
